arquivo,tipo,classe,nome,rank_cc,complexity,linha_ini,linha_fim
piccolo/apps/shell/commands/run.py,function,,run,A,5,29,56
piccolo/apps/schema/commands/generate.py,function,,_handle_interval,A,5,429,453
piccolo/apps/schema/commands/generate.py,function,,get_column_default,A,5,507,527
piccolo/apps/schema/commands/generate.py,function,,_resolve_foreign_key,A,5,784,845
piccolo/apps/schema/commands/generate.py,function,,_process_foreign_key_column,A,5,942,1004
piccolo/apps/schema/commands/generate.py,function,,generate,A,5,1130,1175
piccolo/apps/schema/commands/generate.py,method,TableConstraints,__post_init__,A,5,130,145
piccolo/apps/migrations/commands/forwards.py,method,ForwardsMigrationManager,_get_migration_subset,A,5,29,42
piccolo/apps/migrations/auto/schema_differ.py,method,SchemaDiffer,_stringify_func,A,5,302,345
piccolo/apps/migrations/auto/schema_differ.py,method,SchemaDiffer,_get_snapshot_table,A,5,444,463
piccolo/apps/migrations/auto/schema_differ.py,method,SchemaDiffer,new_table_columns,A,5,635,680
piccolo/apps/migrations/auto/diffable_table.py,function,,compare_dicts,A,5,21,59
piccolo/apps/migrations/auto/serialisation.py,method,UniqueGlobalNamesMeta,get_unique_class_attribute_values,A,5,64,87
piccolo/apps/migrations/auto/serialisation.py,method,UniqueGlobalNamesMeta,get_column_class_attributes,A,5,108,125
piccolo/apps/migrations/auto/migration_manager.py,method,MigrationManager,add_column,A,5,305,346
piccolo/apps/migrations/auto/migration_manager.py,method,MigrationManager,_run_alter_fk_constraints,A,5,626,661
piccolo/apps/migrations/auto/migration_manager.py,method,MigrationManager,_run_alter_index,A,5,711,749
piccolo/apps/migrations/auto/migration_manager.py,method,MigrationManager,_run_rename_tables,A,5,843,870
piccolo/apps/fixtures/commands/dump.py,function,,get_dump,A,5,13,54
piccolo/apps/user/tables.py,method,BaseUser,_validate_password,A,5,79,107
piccolo/table.py,function,,_get_graph,B,6,1838,1883
piccolo/table.py,method,Table,all_related,B,6,1071,1117
piccolo/table.py,method,Table,all_columns,B,6,1121,1153
piccolo/query/base.py,method,Query,_process_output,B,6,108,137
piccolo/query/base.py,method,Query,_run,B,6,154,201
piccolo/query/mixins.py,method,OrderBy,querystring,B,6,165,179
piccolo/query/mixins.py,method,OnConflictItem,target_string,B,6,645,663
piccolo/query/functions/conditional.py,method,NullIf,__init__,B,6,84,122
piccolo/query/functions/string.py,method,Replace,__init__,B,6,111,150
piccolo/query/methods/alter.py,method,Alter,add_foreign_key_constraint,B,6,532,581
piccolo/query/methods/alter.py,method,Alter,default_ddl,B,6,617,651
piccolo/query/methods/refresh.py,method,Refresh,_update_instance,B,6,104,144
piccolo/query/methods/objects.py,method,UpdateSelf,run,B,6,198,230
piccolo/query/methods/objects.py,method,Objects,default_querystrings,B,6,561,589
piccolo/query/methods/update.py,method,Update,_validate,B,6,64,83
piccolo/columns/reference.py,method,LazyTableReference,resolve,B,6,52,81
piccolo/columns/base.py,method,Column,_validate_choices,B,6,678,703
piccolo/columns/combination.py,method,And,get_column_values,B,6,62,95
piccolo/columns/column_types.py,method,ConcatDelegate,get_querystring,B,6,105,136
piccolo/columns/column_types.py,method,ForeignKey,all_columns,B,6,2046,2094
piccolo/columns/column_types.py,method,ForeignKey,all_related,B,6,2152,2205
piccolo/utils/dictionary.py,function,,make_nested,B,6,6,58
piccolo/engine/postgres.py,method,PostgresTransaction,__aexit__,B,6,266,286
piccolo/engine/postgres.py,method,PostgresEngine,run_querystring,B,6,539,565
piccolo/engine/postgres.py,method,PostgresEngine,run_ddl,B,6,567,585
piccolo/apps/playground/commands/run.py,function,,populate,B,6,217,374
piccolo/apps/asgi/commands/new.py,function,,new,B,6,98,138
piccolo/apps/schema/commands/generate.py,function,,_process_column_type_kwargs,B,6,1007,1032
piccolo/apps/migrations/commands/backwards.py,function,,run_backwards,B,6,117,160
piccolo/apps/migrations/commands/forwards.py,method,ForwardsMigrationManager,_run_single_migration,B,6,44,62
piccolo/apps/migrations/auto/schema_differ.py,method,SchemaDiffer,drop_columns,B,6,540,563
piccolo/apps/migrations/auto/schema_differ.py,method,SchemaDiffer,add_columns,B,6,566,614
piccolo/apps/migrations/auto/migration_manager.py,method,MigrationManager,_run_drop_columns,B,6,805,840
piccolo/apps/migrations/auto/migration_manager.py,method,MigrationManager,_run_rename_columns,B,6,873,905
piccolo/apps/migrations/auto/migration_manager.py,method,MigrationManager,_run_add_tables,B,6,909,936
piccolo/apps/app/commands/new.py,function,,new_app,B,6,60,106
piccolo/apps/user/commands/list.py,function,,list_users,B,6,28,71
piccolo/apps/user/commands/change_permissions.py,function,,change_permissions,B,6,10,56
piccolo/query/base.py,method,DDL,ddl,B,7,412,434
piccolo/query/mixins.py,method,Distinct,validate_on,B,7,52,77
piccolo/query/mixins.py,method,OnConflictDelegate,on_conflict,B,7,755,784
piccolo/query/functions/string.py,method,Concat,__init__,B,7,73,106
piccolo/query/methods/select.py,method,Select,default_querystrings,B,7,693,749
piccolo/query/methods/objects.py,method,GetOrCreate,run,B,7,64,116
piccolo/columns/base.py,method,Column,_equals,B,7,793,849
piccolo/columns/base.py,method,Column,ddl,B,7,1091,1131
piccolo/utils/pydantic.py,function,,create_pydantic_model,B,7,300,449
piccolo/engine/sqlite.py,function,,serialise,B,7,102,122
piccolo/apps/migrations/commands/new.py,function,,_create_new_migration,B,7,114,166
piccolo/apps/migrations/commands/base.py,method,BaseMigrationManager,get_migration_modules,B,7,33,62
piccolo/apps/migrations/commands/base.py,method,BaseMigrationManager,get_migration_managers,B,7,72,115
piccolo/apps/migrations/commands/forwards.py,method,ForwardsMigrationManager,run_migrations,B,7,65,105
piccolo/apps/migrations/auto/schema_snapshot.py,method,SchemaSnapshot,_apply_alter_columns,B,7,109,129
piccolo/apps/migrations/auto/serialisation.py,function,,_handle_enum_type,B,7,685,721
piccolo/apps/user/tables.py,method,BaseUser,login,B,7,196,247
piccolo/querystring.py,method,QueryString,bundle,B,8,167,204
piccolo/querystring.py,method,QueryString,compile_string,B,8,206,235
piccolo/query/base.py,method,Query,querystrings,B,8,260,285
piccolo/query/functions/conditional.py,method,Coalesce,__init__,B,8,13,80
piccolo/query/functions/aggregate.py,method,Count,__init__,B,8,53,98
piccolo/query/methods/select.py,method,Select,_append_clauses,B,8,751,782
piccolo/utils/pydantic.py,function,,_validate_pydantic_params,B,8,151,173
piccolo/conf/apps.py,method,Finder,get_table_classes,B,8,572,598
piccolo/apps/asgi/commands/new.py,function,,_process_file,B,8,55,94
piccolo/apps/schema/commands/generate.py,function,,create_table_class_from_db,B,8,848,939
piccolo/apps/migrations/commands/new.py,function,,new,B,8,213,272
piccolo/apps/migrations/auto/serialisation.py,method,SerialisedTableType,__repr__,B,8,363,429
piccolo/apps/migrations/auto/migration_manager.py,method,MigrationManager,_run_alter_column_type,B,8,576,622
piccolo/apps/user/commands/create.py,function,,create,B,8,59,92
piccolo/table.py,method,TableMeta,get_column_by_name,B,9,213,255
piccolo/querystring.py,method,QueryString,__str__,B,9,136,165
piccolo/query/mixins.py,method,OnConflictItem,action_string,B,9,666,695
piccolo/query/mixins.py,method,LockRows,__post_init__,B,9,811,824
piccolo/query/functions/type_conversion.py,method,Cast,__init__,B,9,11,93
piccolo/query/methods/select.py,method,Select,_handle_m2m_postgres,B,9,475,503
piccolo/query/methods/select.py,method,Select,response_handler,B,9,505,526
piccolo/query/methods/insert.py,method,Insert,default_querystrings,B,9,107,149
piccolo/columns/m2m.py,method,M2MSelect,get_select_string,B,9,60,142
piccolo/columns/base.py,method,Column,get_sql_value,B,9,985,1030
piccolo/columns/base.py,method,Column,_get_postgres_sql_value,B,9,1047,1077
piccolo/columns/column_types.py,method,TimedeltaDelegate,get_querystring,B,9,244,297
piccolo/columns/column_types.py,method,ForeignKey,_setup,B,9,1979,2038
piccolo/utils/objects.py,function,,make_nested_object,B,9,12,79
piccolo/conf/apps.py,method,Finder,get_piccolo_conf_module,B,9,393,440
piccolo/conf/apps.py,method,PiccoloConfUpdater,_modify_app_registry_src,B,9,616,659
piccolo/apps/schema/commands/graph.py,function,,graph,B,9,47,113
piccolo/apps/migrations/auto/schema_differ.py,method,SchemaDiffer,alter_columns,B,9,466,536
piccolo/apps/migrations/auto/migration_manager.py,method,MigrationManager,_run_change_table_schema,B,9,1047,1093
piccolo/apps/fixtures/commands/load.py,function,,load_json_string,B,9,20,91
piccolo/table.py,method,Table,save,B,10,617,672
piccolo/table.py,method,Table,to_dict,B,10,881,931
piccolo/query/functions/datetime.py,method,AtTimeZone,__init__,B,10,256,326
piccolo/query/methods/select.py,method,Select,_splice_m2m_rows,B,10,375,416
piccolo/query/methods/create.py,method,Create,default_ddl,B,10,47,91
piccolo/columns/base.py,method,Column,_validate_default,B,10,639,675
piccolo/utils/sql_values.py,function,,convert_to_sql_value,B,10,14,50
piccolo/apps/migrations/auto/schema_differ.py,method,SchemaDiffer,check_renamed_columns,B,10,246,298
piccolo/apps/fixtures/commands/dump.py,function,,parse_args,B,10,70,110
piccolo/utils/pydantic.py,function,,_filter_piccolo_columns,C,11,112,148
piccolo/apps/sql_shell/commands/run.py,function,,run,C,11,12,66
piccolo/table.py,method,Table,__init__,C,12,520,594
piccolo/query/methods/select.py,method,Select,_get_joins,C,12,621,677
piccolo/apps/migrations/auto/migration_manager.py,method,MigrationManager,run,C,12,1097,1143
piccolo/table.py,method,Table,_classify_columns,C,13,428,499
piccolo/testing/model_builder.py,method,ModelBuilder,_build,C,13,104,154
piccolo/testing/model_builder.py,method,ModelBuilder,_randomize_attribute,C,13,157,199
piccolo/query/methods/select.py,method,Select,_handle_m2m_sqlite,C,13,418,473
piccolo/utils/pydantic.py,function,,_build_extra_for_column,C,13,199,275
piccolo/utils/printing.py,function,,print_dict_table,C,13,24,57
piccolo/apps/playground/commands/run.py,function,,run,C,13,379,473
piccolo/apps/schema/commands/generate.py,function,,get_output_schema,C,13,1035,1124
piccolo/apps/migrations/auto/schema_differ.py,method,SchemaDiffer,check_rename_tables,C,13,137,222
piccolo/apps/migrations/auto/serialisation_legacy.py,function,,deserialise_legacy_params,C,13,11,56
piccolo/apps/migrations/auto/serialisation.py,function,,deserialise_params,C,13,887,916
piccolo/main.py,function,,main,C,14,37,146
piccolo/query/base.py,method,Query,_load_json_columns,C,14,63,106
piccolo/columns/column_types.py,method,ForeignKey,__getattribute__,C,14,2255,2330
piccolo/apps/migrations/commands/backwards.py,method,BackwardsMigrationManager,run_migrations_backwards,C,14,32,109
piccolo/apps/migrations/auto/diffable_table.py,method,DiffableTable,__sub__,C,14,115,208
piccolo/apps/migrations/auto/migration_manager.py,method,MigrationManager,_run_add_columns,C,16,938,1044
piccolo/table.py,method,Table,_table_str,C,18,1551,1652
piccolo/conf/apps.py,function,,table_finder,C,19,48,140
